Ethel Lake,54.54496,-110.33484,,,
The Empress Restaurant,53.896839541756,-110.89718221926,,,Resturant
Esso Car Wash,54.420399152461,-110.21376075766,,,Transportaion
ESSO Mahkesis Site,54.583700955682,-110.39414539215,,Middle Of No Where,Association & Organization
The Edge Youth Centre,53.355074,-110.853032,,,Arts & Entertainment
Edsel grill,53.6594,-111.231,,4726 50 street,Resturant
Elks Hall,53.499119591482,-112.04967620866,,,Arts & Entertainment
Elk Point and district Medical Center,53.897178245468,-110.90576088384,,,Healthcare
Energy Center,54.447745618231,-110.20428697128,,,Sports & Recreation
EB Games,54.408,-110.202928,,,Arts & Entertainment Sports & Recreation
Exhibition Park,54.402721380979,-110.20041278753,,,
Elk Point Pharmacy,53.89639955614,-110.90057887461,,,Healthcare
Elaine Cross Cold Lake Real Estate,54.413593,-110.20559,T9M 1P4,5004 50th Avenue,Accomodation Association & Organization
en-Thrifty Car Rental,53.4977913,-112.0582962,T9C 1M4,5213 51st Avenue,
Elks Park,53.489028765099,-112.04335427679,,Highway 16,
Tru Real Estate Team,53.99069397513,-111.29464728758,T0A 3A0,4810 49th St, Box 234,Accomodation Association & Organization
Lucille's Massage & Esthetics,53.989372,-111.283103,T0A 3A3,4505 48 Ave,Healthcare
Mercan Evleri Sitesi,53.989566802979,-111.27129364014,,220/40 Sokak No 12,Accomodation
Lakeland Family Eyecare St. Paul,53.987229,-111.267927,T0A 3A2,4916 51 Ave,Healthcare
Soundwave Entertainment,53.315063195715,-111.36581029107,,,Arts & Entertainment
A L Horton Elementary School,53.495378,-112.054278,,48th Ave,
Shop Easy Foods,54.463564,-110.174347,,,Shopping
ESSO,58.513852864678,-117.12867291728,,,Transportaion Shopping Resturant
Ensign 87,58.58704176225,-120.1792731538,,,Association & Organization
The Echo,58.515674591064,-117.12812805176,,,Association & Orginization
Eldon's Transport Ltd,58.508992,-119.396557,T0H 2Y0,4 Olson Rd,Financial Association & Orginization
Econolodge Inn & Suites,58.518417358398,-117.12624359131,,,Accomodation
Executive House Suites Hotel High Level,58.519805469406,-117.13213951021,,9815 101th Street,
Rainbow Centre Esso,58.501410774844,-119.39911005898,T0H,3 Rainbow Drive,
Strike Energy Yard,58.509054,-117.130276,,,Association & Organization
REW Electric Inc,58.517963,-117.129622,T0H 1Z0,9808 100 Avenue,Association & Orginization
Select Equipment Rentals Ltd,58.508915,-117.14214,T0H 1Z0,9801 Rainbow Blvd,Transportaion
Bluewave Energy,58.501469,-117.14361,T0H 1Z0,11700 95 St,Transportaion Shopping Resturant
PC Home Electronics Ltd,58.517223315253,-117.12929964066,T0S 1Z0,9807, 100th Avenue,Shopping
Bluewave Energy,58.4970917,-119.3719819,T0H 2Y0,Home Rd & AB-58,Transportaion Shopping Resturant
Aeromedical Emergency Medical Services,58.508341454122,-117.13379146884,,,
Flint Energy Services,58.49428956267,-119.41009547486,,,Accomodation
Bluewave Energy,59.156552,-118.690394,T0H 4E0,989 Tower Rd,Transportaion Shopping Resturant
R.E.W pool,58.512606,-117.135522,,,Sports & Recreation
Evergreen Terrace,54.717732,-113.281014,,4709-47 St,Accomodation
Edwin Parr Composite High School,54.712806,-113.281975,T9S 1H6,4510 48 St.,Education
Whispering Hills Elementary School,54.71406,-113.25256,,,Education
El Dorado,54.819637201754,-112.67955697712,,Main Ave.,Shopping
Grassland Esso,54.819999935238,-112.68340673319,,Highway 63,Transportaion Shopping Resturant
Grassland Esso Dining Lounge,54.819925606007,-112.68328599621,,Hwy 63,Resturant
Esso,53.948946106419,-113.11766604951,,,
Century Estates,54.643064642866,-113.27777800695,,,Accomodation
Escape Journeys,54.153751859999,-113.86022865772,T7P 1T6,10424 - 100 Avenue,Transportation
Esso/Subway,53.827311024362,-113.32409645711,,,Transportaion Shopping Resturant
Esso,54.15457,-113.84792,,Highway 44,
Evolution Freestyle,54.289166,-113.491445,,,Parks
Ed's Auto Salvage Inc,54.159196,-113.884276,T7P 2N2,11040 93 Ave,Transportation
esso Legal,53.981667022298,-113.66581260448,,,Transportaion Shopping Resturant
Explore The Magic,54.113211261832,-112.47328188293,,,Shopping
Eagle Rock Inc,54.096041,-112.476462,T0A 3C0,2820 50 St,
Egremont,54.038204015361,-113.01985928307,,,
Esso,54.768504,-111.982242,,,Transportaion Shopping Resturant
Esso,53.94934280608,-113.15742015839,T0A 2W0,Hwy 28 & Redwater Corner,Transportaion Shopping Resturant
Elk Island Golf Course,54.260177925584,-113.55525664653,T0B 2R0,Bound by Range Road 251 and Range road 252,Sports & Recreation
Esso Westlock,54.152662795059,-113.8514593939,,,Transportaion Shopping Resturant
Thorhild EMS House,54.15514,-113.1329,,6th Ave,
Holiday Inn Express and Suites,55.226,-114.304,T0P-2A0,1551 Main Street SE,Accomodation
Living Light Electric,54.152158501151,-113.86891325018,T7P 1Y1,9631 100 St,Association & Orginization
Shoal Creek Enterprises Ltd.,54.297695,-114.27684,T0G 1R0,3204 TWP RD 614,Association & Orginization
Westlock Eye Centre,54.155505,-113.859463,,,Healthcare
Falcon Electrical & Control Ltd,54.768657,-111.980774,T0A 2C0,15263 TWP RD 672,Association & Orginization
Megley's Farm Equipment,54.325433959303,-112.94486045837,T0A 2P0,,Association & Orginization
GVH Electric,53.861841,-113.520905,T0A 0K3,56230 Rge Rd 244,Association & Orginization
Glass Emporium 420,54.768473,-111.981677,T0A 2C0,10263 101 Ave,Shopping
Fas Gas Short Stop Express,54.122817,-114.401198,,,Transportaion Shopping Resturant
Crude Energy Services,54.768550623557,-111.98132514954,T0A 2C0,Box 506,Association & Organization
RE/MAX Real Estate Gibbons,53.826594,-113.331608,T0,4824-50 Ave,Accomodation
Wheeler's ESSO,54.059525896293,-113.64730263788,,651 & Hwy 2,
Century 21 Lakeland Real Estate,54.769016,-111.980176,T0A 2C0,10233 101 Ave,Accomodation Association & Organization
Connect Energy Services Corporation,53.949221,-113.0997681,T0A 2W0,4808 44 Street,Association & Orginization
Worst Intersection Ever,54.098950883013,-112.80083729884,,,Transportation
Cognac Eye Studio,53.82785,-113.325373,T0A 1N0,4708 50 Avenue,Healthcare
tokyo express - westgate,54.77230295,-111.98488473,,170 st 104 ave,
Cross Eyed Cricket Watering Hole,54.71222628048,-112.60194553346,,,Shopping
Jesse Elwood Construction,55.151240546447,-114.21519756317,T0G 2B0,,Accomodation
ricky mountain equipment,54.1521,-113.8507,,,Association & Orginization
7-Eleven,54.09148,-112.61427,T0A 3A0,5001 52Nd St,Association & Orginization Shopping Resturant
7-Eleven,55.54158,-113.88222,T7X 2C7,141 Century Crossing,Association & Orginization Shopping Resturant
North-End Auto Body Ltd,54.131331,-114.401268,T7N 0A2,6101 49 St,Transportation
Tunnel Mountain Campground Section E,51.194923963483,-115.52473351998,,,Parks Sports & Recreation
Earls Restaurant,51.178419749235,-115.57120446439,,229 Banff Ave,Shopping
Evelyn's Coffee Bar,51.177497392727,-115.57111915947,T1L 1A4,201 Banff Ave.,Resturant
Good Earth Coffeehouse,51.179626,-115.570493,T1L 0A1,,Resturant
DG&E Management Consulting Inc.,51.021138430875,-114.19697999954,T3H 5R6,157 Springbluff Boulevard SW,Association & Orginization
The Eddie Burger + Bar,51.176659002925,-115.57152043328,T1L 1B7,137 Banff Avenue,Resturant
elk + avenue,51.17985727313,-115.57040811534,,,Accomodation
Eggsmart,51.17868,-115.57139,T1L 1C1,317 Banff Avenue, 2nd Floor,Resturant
Elk & Oarsman,51.175493615169,-115.57119784506,,119 Banff Ave,Resturant
Elk + Avenue Hotel,51.179816101089,-115.57049042912,,333 Banff Avenue,Accomodation
Eureka Banff Escape Room Adventures,51.178322,-115.572613,T1L 1C3,229 Bear Street,Arts & Entertainment
El Toro,51.182168706535,-115.56650277284,T1L 1A6,429 Banff Ave,Resturant
Edo,51.178475,-115.571239,,317 Banff Avenue,Resturant
Evoolution,51.175595,-115.571203,,121A Banff Avenue,Resturant
Goat's Eye Express Chairlift,51.178126184909,-115.57093105684,,,Sports & Recreation
Editions Gallery,51.178393,-115.571397,,,Arts & Entertainment
Organic Express,51.178832,-115.570738,,,Resturant
Body Concepts Esthetics & Massage,51.178315,-115.572315,T1L 1A9,229 Bear St,Healthcare
Evelyn's Too,51.178270117053,-115.57232862183,,229 Bear St.,Resturant
Empty Office,51.177777,-115.572156,,,Association & Orginization
Elite Fitness,51.17765,-115.572188,,211 Bear St,Sports & Recreation
Explore Rockies Cafe,51.179571654007,-115.57052850723,T1L,333 Banff Ave (Banff International Hotel),Shopping
Esso,51.177835,-115.568704,,,Transportaion Shopping Resturant
Eric Harvie Theatre,51.17372359264,-115.56070712283,,The Banff Centre,Arts & Entertainment
King Edward Hotel Banff,51.17639018532,-115.57106999034,,137 Banff Avenue,Accomodation
Explore Rockies,51.176087604415,-115.57059288025,T1L,128B Banff Ave,Public Service
HI-Lake Louise Alpine Centre,51.427700850053,-116.18292517845,T0L 1E0,203 Village Rd,Accomodation
Banff Elementary School,51.180927347386,-115.57295938567,T1L,Squirrel St,Education
Explore Rockies,51.180157831644,-115.57632113005,,100 Gopher Street,Transportation
The Evergreen Restaurant®,51.183237796309,-115.56385427233,T1L 1B4,459 BANFF AVE,Resturant
Elder Tom Crane Bear Room,51.172721,-115.563136,,,Accomodation
Elk Valley Estates,51.1839887,-115.5629588,T0L 0C0,550A Cougar Street,Accomodation Association & Organization
Enterprise Rent-A-Car,51.18391,-115.56168,T1L 1H8,521 Banff Ave,Transportaion
King Edward Hotel,51.170334,-115.572596,,,
Red Earth Spa,51.184212305415,-115.56073978333,,,Healthcare
The Wandering Elk,51.169105,-115.569788,,,Resturant
Elkhorn Lodge,51.169093,-115.566998,,,
Evamy Studio,51.171197317504,-115.56023206733,,,Association & Organization
Edworthy Park,51.062058571306,-114.15507316589,,Edworthy Street,Parks Sports & Recreation
explorer canada holidays,51.189995,-115.559996,,100 owl street,Public Service
Euphoria Cafe,51.103611849647,-114.16510169927,,5403 Crowchild Trail NW,Resturant
E D Marketing Enterprises Ltd,49.703321,-112.795427,T1H 3Z3,344 31 St N,
Evangelical Free Church of Lethbridge,49.670081731946,-112.76951237986,T1K 7C1,4717-24 Avenue S,Public Service
University of Lethbridge Parking Lot E,49.67104613102,-112.89425246725,,,
University Hall-Section E,49.679354032828,-112.86001327907,,,Education
H&E Stroeve Cattle Co Ltd,49.869574,-112.664249,,,Parks
7-Eleven,50.023409368753,-113.58132228261,T0L 0T0,4701 1st St W,Association & Orginization Shopping Resturant
Esso,50.572397142617,-113.8553576362,,High River,Transportation
Evelyns Memory Lane Cafe,50.579521334289,-113.87320730205,,118 4 Ave SW,Resturant
7-Eleven,49.719920544961,-112.81099836342,T1H 5B3,1702 23 St N,Association & Orginization Shopping Resturant
Enchant Campgrounds,50.162406307145,-112.43497734222,,,Parks Sports & Recreation
Where The Wild Things Grow Early Learning Centre,49.691960186465,-112.80142664909,T1J 1E3,2803 6 Ave South,Association & Organization
Bassano Esso,50.791401735469,-112.4496592779,,,Transportaion Shopping Resturant
7-Eleven,49.6936937,-112.8092927,T1J 4C6,491 Mayor Magrath Dr S,Association & Orginization Shopping Resturant
earls,49.697268987924,-112.82403664468,,203 13th Street South,Shopping
Enterprise Rent-A-Car,49.69581,-112.8303,T1J 0J6,1106 3rd Ave S,Transportaion
Esso,50.354221716846,-113.7811958641,,,Transportaion Shopping Resturant
Holiday Inn Express & Suites Lethbridge,49.697321388092,-112.83492743969,T1J 4W4,120 Stafford Dr,Accomodation
Dr Elizabeth Wong,49.708500419297,-112.82436350995,,,Healthcare
Evergreen golf,49.668995292248,-112.76185047464,,,Sports & Recreation
Esso Truck Stop,50.791501430051,-112.4492922055,T0J 3G0,# 1 Hwy,Transportation
Esso,49.487320468463,-113.93705032382,,,Transportaion Shopping Resturant
Enchant,50.160071492369,-112.45317191194,,,
Enmax Center,49.666597039071,-112.80550396161,,2510 Scenic Dr,Arts & Entertainment
Elizabeth Hall Wetlands,49.700034396138,-112.87078844582,,,Parks Sports & Recreation
Howard Johnson Express Inn,49.682594364214,-112.80562335773,T1K 2P8,1026 Mayor Magrath Drive South,Accomodation
Heritage Hall, Exhibition Grounds,49.688100016601,-112.7858615969,,,Arts & Entertainment
Park Meadows Elementary School,49.724109669421,-112.80573369347,,23 St N,Education
Bent Fork Eatery,49.493705,-113.950345,T0K 1W0,,Resturant
Trails End Beef,50.019058348481,-113.22871685887,,,Shopping
Edwards Group,49.884037,-113.053662,,255 Barons Street,Association & Organization
Eddie's Cuisine & Pizza,49.881982,-113.054081,T0L 1S0,223 King St,Resturant
Eldorado Petroleum Service Ltd.,49.850408414252,-112.8459405899,,Box 120 Shaughnessy,Transportaion Shopping Resturant
Ed's Auto & Truck Service,49.87453,-112.789163,T0K 1V0,854 Crescent Ave,Transportation
Eyes 360,50.34699404093,-113.77506315708,T0L 1R0,2219 20th St,Healthcare
EECOL Electric,49.7242884,-112.8077508,,1305 36 St N,
Ecole Senator Riley Middle School,50.58201221074,-113.86190749303,,,Education
Edith Cavell Health Centre,49.693889,-112.825736,,,Healthcare
Exhibition Park,49.6902204,-112.7904372,T1J 4R3,3401 Parkside Dr S,Arts & Entertainment Sports & Recreation
Enterprise Rent-A-Car,50.705014,-113.944309,T1S 0L3,212 - 112 Southbank Blvd,Transportaion
Escape massage and Eshtetics,50.593298259423,-113.92999698576,,#28,Healthcare
Eden M. Rodriguez Photography,49.694831848145,-112.90328979492,,,Arts & Entertainment
Epic Roofing & Exteriors Ltd,49.702955,-112.791412,T1H 3Z6,405A 33 St N,Association & Orginization
Edward Jones - Financial Advisor: Ken Doig,49.2004499,-113.30347,T0K 0K0,66 2nd Ave W,Financial Association & Orginization
Premier Exteriors Ltd.,49.884653207754,-113.0501639843,T0L 1S0,box 786,Association & Orginization
Shaun Serafini - DLC Mortgage Excellence,49.692591763278,-112.83591985703,T1J 2G8,515 7th St S,Financial Association & Orginization
Headwater Equipment,49.732302146314,-112.92743682861,T0L 0V0,1954 River Ridge Road,
Coaldale Optical - Wise Eyes,49.727573,-112.618953,T1M 1J6,1716 20th Avenue,Healthcare
LDS East Stake Centre,49.676888,-112.780897,,,Public Service
Back 2 You Esthetics,49.705207698989,-112.82431125641,T1H 2S2,426A 13th Street North,Shopping
Bear Essential Dog Care Mobile Grooming,49.692142,-112.828807,T1J 2R7,528 12 St S,Healthcare
Keohane E Mark,53.540943,-113.510844,T5K 0K6,502-11007 Jasper Ave NW,Financial Association & Orginization
Centex Gas Station,53.30988,-113.533865,T9E 7N2,405 11 Ave,Transportation
Bashaw Elementry School,52.586698,-112.971578,,,Education
POCEIA Premium Outlet Collection - Edmonton International Airport,53.30372350769,-113.55350732803,,,Shopping Resturant
Esso,53.308221138777,-113.57195497233,T9E 8A5,Airport Road & N Service Road,Transportaion Shopping Resturant
7-Eleven,53.308188719016,-113.56995999813,T9E 0V5,307 Airport Rd,Association & Orginization Shopping Resturant
7-Eleven,53.424590273622,-113.44605267048,T6X 2A1,6975 Ellerslie Road SW,Association & Orginization Shopping Resturant
Four Points by Sheraton Edmonton Gateway,53.424216275528,-113.48767518997,T6X 0P9,10010 12th Avenue SW,Accomodation
Ellerslie Curling Rink,53.427802093214,-113.447609284,,530 71 Street SW,Sports & Recreation
Wingate by Wyndham Edmonton Airport,53.2927223,-113.5463864,T9E 8A5,7120 Sparrow Drive,Accomodation
Park'N Fly Edmonton, Self Park,53.30776766648,-113.53856017608,T9E 7E9,8410 43 St.,Transportation
Four Points By sheraton Edmonton international Airport,53.30936550609,-113.53533369866,,,Accomodation
Workshop Eatery,53.415445964118,-113.48037595856,,2003 91 Street,Resturant
Holiday Inn Hotel & Suites Edmonton Arpt - Conference Ctr,53.309307809104,-113.53856874634,T9E 8E2,1100 4th Street,Accomodation
Park2Go Edmonton,53.314890467672,-113.54029476643,T9E 8H9,1302 Sparrow Dr,Transportation
Executive Flight Centre,53.321590625493,-113.57105209376,,3684 53 Ave E.,Transportaion
Orangetheory Fitness (Ellerslie),53.42388,-113.42523,T6X 0M3,5061 Ellerslie Rd SW,Sports & Recreation
Eric's No Frills,51.02613425572,-113.83966200417,T1X 0V3,100 Rainbow Rd,Shopping
Emerson Bridge Campground,50.914077940568,-111.90844986601,,,Parks Sports & Recreation
Esso,51.455062,-112.70002616,T0J 0Y0,900 Hwy 9 S,Transportaion Shopping Resturant
Esso,51.059267859776,-113.39959321499,,55 Wheatland Tr,Transportaion Shopping Resturant
7-Eleven,51.461356,-112.704476,T0J 0Y4,208 Railway Ave E,Association & Orginization Shopping Resturant
Esso Beiseker,51.380696892011,-113.52771074844,,,Transportaion Shopping Resturant
Extra Foods Gas Bar,51.4495083088,-112.69973009947,,,Transportaion Shopping Resturant
Boulder Creek Estates Show Homes,50.960241838058,-113.67618643547,,,Accomodation Association & Organization
Sharp Edge,51.029854,-113.840579,,,Association & Orginization
Brentwood Elementary,51.05676057161,-113.39001434014,,,Education
7-Eleven,50.566371338898,-111.8994641304,T1R 0E8,203 2nd St W,Association & Orginization Shopping Resturant
East Lake School,51.022891223942,-113.81232139739,T1X 0P4,Kinniburgh Blvd,Education
Enterprise Rent-A-Car,51.0360426,-113.408479,T1P 0C4,100 Canal Ave,Transportaion
Gay Bildersheim Real Estate Associate,50.568213,-111.896777,T1R 0G1,A-212 3rd Ave W,Accomodation Association & Organization
Drumheller Further Education,51.465693,-112.705409,,,Accomodation
Movie Experts,51.050391,-113.826924,,,Shopping Arts & Entertainment
Holiday Inn Express Hotel & Suites Strathmore,51.038432,-113.388122,,400 Ranch Market,Accomodation
Light Box Entertainment,51.029617,-113.833144,,,Arts & Entertainment
P E Dental,53.566776,-113.501556,,,Healthcare
Fantasia Gelateria e Caffe,53.541137392542,-113.49680042328,T5J 4P6,10230- Jasper Avenue,Resturant
Thomas E. Plupek,53.54431,-113.486363,T5J 0L6,203-10209 97 St NW,Financial Association & Orginization
Dil-E-Punjab,53.444414,-113.40248,,,Resturant
G&E Oil & Gas,53.486601,-113.459823,,,Association & Orginization
E E Oliver Elementary,56.068542923507,-118.39029805957,,,Education
Ecole Central Elementary School,56.245062337096,-120.85154002904,,,Education
Encana Events Centre,55.739563648026,-120.20972147133,V1G 0A4,1 - 300 Hwy 2,Arts & Entertaintment
Central Peace Seed Cleaning (east),55.752889,-118.688081,,,
Holiday Inn Express Fort St John,56.234501802641,-120.83691716194,V1J 6L5,9504 Alaska Road,Accomodation
